,States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
4134,Puducherry,2023,3,605009,149,250547.0
4135,Puducherry,2023,3,605001,139,112770.0
4136,Puducherry,2023,3,605107,137,230682.0
4137,Puducherry,2023,3,605013,134,127319.0
4138,Puducherry,2023,3,605011,121,135760.0
4139,Puducherry,2023,3,609602,115,148702.0
4140,Puducherry,2023,3,605007,111,155918.0
4141,Puducherry,2023,4,605110,298,445364.0
4142,Puducherry,2023,4,605004,218,308789.0
4143,Puducherry,2023,4,605008,208,337675.0
4144,Puducherry,2023,4,605009,168,244892.0
4145,Puducherry,2023,4,605107,160,229856.0
4146,Puducherry,2023,4,605011,148,204477.0
4147,Puducherry,2023,4,605007,137,184571.0
4148,Puducherry,2023,4,605013,130,166850.0
4149,Puducherry,2023,4,605001,118,118016.0
4150,Puducherry,2023,4,609602,116,163177.0
4151,Puducherry,2024,1,605110,337,442639.0
4152,Puducherry,2024,1,605107,234,279643.0
4153,Puducherry,2024,1,605004,215,303392.0
4154,Puducherry,2024,1,605008,177,235500.0
4155,Puducherry,2024,1,605011,148,189712.0
4156,Puducherry,2024,1,605009,147,223041.0
4157,Puducherry,2024,1,605010,140,180643.0
4158,Puducherry,2024,1,605007,136,196559.0
4159,Puducherry,2024,1,605013,129,189947.0
4160,Puducherry,2024,1,609602,112,203015.0
4161,Punjab,2020,2,143001,122,23909.0
4162,Punjab,2020,2,144008,99,15954.0
4163,Punjab,2020,2,140301,67,11885.0
4164,Punjab,2020,2,141001,66,12585.0
4165,Punjab,2020,2,141008,65,10793.0
4166,Punjab,2020,2,141003,61,10348.0
4167,Punjab,2020,2,140603,52,10310.0
4168,Punjab,2020,2,141010,47,9317.0
4169,Punjab,2020,2,160104,44,7162.0
4170,Punjab,2020,2,140501,38,5579.0
4171,Punjab,2020,3,143001,136,35876.0
4172,Punjab,2020,3,141008,90,19081.0
4173,Punjab,2020,3,140603,69,20263.0
4174,Punjab,2020,3,140301,66,20065.0
4175,Punjab,2020,3,143422,55,10943.0
4176,Punjab,2020,3,147001,52,16109.0
4177,Punjab,2020,3,141003,46,12736.0
4178,Punjab,2020,3,141001,42,12569.0
4179,Punjab,2020,3,141010,41,8132.0
4180,Punjab,2020,3,151001,41,13101.0
4181,Punjab,2020,4,143001,123,81797.0
4182,Punjab,2020,4,141008,69,48316.0
4183,Punjab,2020,4,140603,67,53258.0
4184,Punjab,2020,4,144005,51,28200.0
4185,Punjab,2020,4,151005,49,41970.0
4186,Punjab,2020,4,141010,46,28298.0
4187,Punjab,2020,4,145001,44,60796.0
4188,Punjab,2020,4,141003,42,20814.0
4189,Punjab,2020,4,140301,41,29686.0
4190,Punjab,2020,4,140308,39,21359.0
4191,Punjab,2021,1,143001,212,90359.0
4192,Punjab,2021,1,141008,132,47671.0
4193,Punjab,2021,1,141003,96,29227.0
4194,Punjab,2021,1,160055,87,43636.0
4195,Punjab,2021,1,140603,74,55956.0
4196,Punjab,2021,1,151005,60,47191.0
4197,Punjab,2021,1,141007,57,16218.0
4198,Punjab,2021,1,147001,56,35180.0
4199,Punjab,2021,1,141010,55,16027.0
4200,Punjab,2021,1,151001,55,17597.0
4201,Punjab,2021,2,143001,266,228609.0
4202,Punjab,2021,2,141008,136,77033.0
4203,Punjab,2021,2,140603,107,130579.0
4204,Punjab,2021,2,145001,95,90397.0
4205,Punjab,2021,2,141003,86,62933.0
4206,Punjab,2021,2,151001,83,64141.0
4207,Punjab,2021,2,151005,81,92499.0
4208,Punjab,2021,2,141001,72,62977.0
4209,Punjab,2021,2,140301,63,57128.0
4210,Punjab,2021,2,141007,55,36304.0
4211,Punjab,2021,3,143001,238,172614.0
4212,Punjab,2021,3,148001,175,72332.0
4213,Punjab,2021,3,151501,157,57910.0
4214,Punjab,2021,3,141008,141,112886.0
4215,Punjab,2021,3,141001,130,119194.0
4216,Punjab,2021,3,140603,115,110933.0
4217,Punjab,2021,3,151001,108,55392.0
4218,Punjab,2021,3,145001,99,190421.0
4219,Punjab,2021,3,144001,81,68353.0
4220,Punjab,2021,3,140308,75,89301.0
4221,Punjab,2021,4,151501,512,194744.0
4222,Punjab,2021,4,143001,300,464854.0
4223,Punjab,2021,4,140603,194,223898.0
4224,Punjab,2021,4,140301,190,304498.0
4225,Punjab,2021,4,151005,155,165702.0
4226,Punjab,2021,4,145001,142,277681.0
4227,Punjab,2021,4,141008,131,146870.0
4228,Punjab,2021,4,147001,94,110103.0
4229,Punjab,2021,4,140308,93,119794.0
4230,Punjab,2021,4,141001,91,90421.0
4231,Punjab,2022,1,151501,630,257611.0
4232,Punjab,2022,1,143001,290,478639.0
4233,Punjab,2022,1,140603,209,305066.0
4234,Punjab,2022,1,151005,177,256015.0
4235,Punjab,2022,1,140301,171,309608.0
4236,Punjab,2022,1,141001,165,296119.0
4237,Punjab,2022,1,151001,155,131650.0
4238,Punjab,2022,1,141008,155,277049.0
4239,Punjab,2022,1,145001,147,282123.0
4240,Punjab,2022,1,148001,114,69407.0
4241,Punjab,2022,2,143001,447,708848.0
4242,Punjab,2022,2,140603,265,405702.0
4243,Punjab,2022,2,140301,261,441501.0
4244,Punjab,2022,2,145001,222,315954.0
4245,Punjab,2022,2,141008,195,225458.0
4246,Punjab,2022,2,151001,190,220126.0
4247,Punjab,2022,2,151005,184,234168.0
4248,Punjab,2022,2,141001,177,305847.0
4249,Punjab,2022,2,147001,170,270493.0
4250,Punjab,2022,2,144001,167,232088.0
4251,Punjab,2022,3,143001,657,990484.0
4252,Punjab,2022,3,140301,416,572343.0
4253,Punjab,2022,3,145001,405,538026.0
4254,Punjab,2022,3,140603,383,471123.0
4255,Punjab,2022,3,151005,268,360129.0
4256,Punjab,2022,3,141008,262,310483.0
4257,Punjab,2022,3,140308,248,258745.0
4258,Punjab,2022,3,147001,208,294279.0
4259,Punjab,2022,3,141001,173,174596.0
4260,Punjab,2022,3,141003,168,219833.0
4261,Punjab,2022,4,143001,623,946537.0
4262,Punjab,2022,4,140301,423,710305.0
4263,Punjab,2022,4,140603,362,523737.0
4264,Punjab,2022,4,145001,302,478736.0
4265,Punjab,2022,4,141008,273,364465.0
4266,Punjab,2022,4,141001,243,290924.0
4267,Punjab,2022,4,151005,236,403855.0
4268,Punjab,2022,4,148002,174,153960.0
4269,Punjab,2022,4,141003,173,229298.0
4270,Punjab,2022,4,140308,170,272493.0
4271,Punjab,2023,1,143001,576,1059132.0
4272,Punjab,2023,1,140301,362,825727.0
4273,Punjab,2023,1,140603,335,645991.0
4274,Punjab,2023,1,145001,312,574283.0
4275,Punjab,2023,1,141008,305,446979.0
4276,Punjab,2023,1,141001,180,293787.0
4277,Punjab,2023,1,140308,175,262954.0
4278,Punjab,2023,1,147001,165,316017.0
4279,Punjab,2023,1,141003,160,285884.0
4280,Punjab,2023,1,151005,158,308555.0
4281,Punjab,2023,2,143001,1098,1550651.0
4282,Punjab,2023,2,140301,467,795814.0
4283,Punjab,2023,2,140603,459,804204.0
4284,Punjab,2023,2,145001,360,538729.0
4285,Punjab,2023,2,141008,323,423619.0
4286,Punjab,2023,2,144003,268,155785.0
4287,Punjab,2023,2,140308,242,352493.0
4288,Punjab,2023,2,141001,226,441686.0
4289,Punjab,2023,2,147001,205,448816.0
4290,Punjab,2023,2,151005,189,255823.0
4291,Punjab,2023,3,143001,902,1230501.0
4292,Punjab,2023,3,140301,504,943175.0
4293,Punjab,2023,3,140603,480,744965.0
4294,Punjab,2023,3,145001,417,587319.0
4295,Punjab,2023,3,141008,326,344064.0
4296,Punjab,2023,3,144003,318,206491.0
4297,Punjab,2023,3,140308,302,483068.0
4298,Punjab,2023,3,151005,237,395322.0
4299,Punjab,2023,3,141001,220,268235.0
4300,Punjab,2023,3,147001,213,371782.0
4301,Punjab,2023,4,143001,681,1299639.0
4302,Punjab,2023,4,140301,530,1108174.0
4303,Punjab,2023,4,140603,457,916636.0
4304,Punjab,2023,4,151005,376,542759.0
4305,Punjab,2023,4,145001,307,624525.0
4306,Punjab,2023,4,140308,292,583359.0
4307,Punjab,2023,4,141008,281,405929.0
4308,Punjab,2023,4,141001,243,402919.0
4309,Punjab,2023,4,151001,208,427553.0
4310,Punjab,2023,4,147001,190,390068.0
4311,Punjab,2024,1,143001,667,1101262.0
4312,Punjab,2024,1,140301,502,933503.0
4313,Punjab,2024,1,140603,415,751445.0
4314,Punjab,2024,1,145001,411,755376.0
4315,Punjab,2024,1,151005,358,588085.0
4316,Punjab,2024,1,141008,326,436149.0
4317,Punjab,2024,1,140308,241,436732.0
4318,Punjab,2024,1,147001,230,448351.0
4319,Punjab,2024,1,141001,214,428998.0
4320,Punjab,2024,1,140307,192,437105.0
4321,Rajasthan,2020,2,302012,172,32400.0
4322,Rajasthan,2020,2,302020,161,27928.0
4323,Rajasthan,2020,2,301019,156,26523.0
4324,Rajasthan,2020,2,302017,139,24091.0
4325,Rajasthan,2020,2,301001,112,22886.0
4326,Rajasthan,2020,2,302022,111,21004.0
4327,Rajasthan,2020,2,302019,110,19067.0
4328,Rajasthan,2020,2,302015,98,17203.0
4329,Rajasthan,2020,2,302033,98,16596.0
4330,Rajasthan,2020,2,302029,95,18322.0
4331,Rajasthan,2020,3,345021,1003,203794.0
4332,Rajasthan,2020,3,302012,449,123677.0
4333,Rajasthan,2020,3,302020,293,75457.0
4334,Rajasthan,2020,3,302017,268,68285.0
4335,Rajasthan,2020,3,302029,256,56623.0
4336,Rajasthan,2020,3,311001,251,61979.0
4337,Rajasthan,2020,3,301001,226,55490.0
4338,Rajasthan,2020,3,302021,215,54634.0
4339,Rajasthan,2020,3,302015,195,49691.0
4340,Rajasthan,2020,3,302018,180,44462.0
4341,Rajasthan,2020,4,302012,291,162983.0
4342,Rajasthan,2020,4,311001,217,65792.0
4343,Rajasthan,2020,4,302020,197,89766.0
4344,Rajasthan,2020,4,302013,171,71033.0
4345,Rajasthan,2020,4,301001,164,71758.0
4346,Rajasthan,2020,4,302017,163,80812.0
4347,Rajasthan,2020,4,302029,155,71568.0
4348,Rajasthan,2020,4,302021,154,86585.0
4349,Rajasthan,2020,4,302015,142,82847.0
4350,Rajasthan,2020,4,332001,140,71175.0
4351,Rajasthan,2021,1,302012,359,183588.0
4352,Rajasthan,2021,1,311001,275,104875.0
4353,Rajasthan,2021,1,302020,257,102338.0
4354,Rajasthan,2021,1,302013,252,85201.0
4355,Rajasthan,2021,1,302029,249,98674.0
4356,Rajasthan,2021,1,332001,226,125759.0
4357,Rajasthan,2021,1,302022,219,78675.0
4358,Rajasthan,2021,1,302015,204,80501.0
4359,Rajasthan,2021,1,301001,204,88518.0
4360,Rajasthan,2021,1,302017,189,83879.0
4361,Rajasthan,2021,2,302012,399,263480.0
4362,Rajasthan,2021,2,332001,280,214117.0
4363,Rajasthan,2021,2,311001,264,176988.0
4364,Rajasthan,2021,2,302020,243,160131.0
4365,Rajasthan,2021,2,302013,241,190931.0
4366,Rajasthan,2021,2,301001,217,171163.0
4367,Rajasthan,2021,2,302029,213,132201.0
4368,Rajasthan,2021,2,302021,201,145693.0
4369,Rajasthan,2021,2,302006,201,189761.0
4370,Rajasthan,2021,2,301019,201,138934.0
4371,Rajasthan,2021,3,302012,413,360214.0
4372,Rajasthan,2021,3,311001,243,140696.0
4373,Rajasthan,2021,3,302020,237,144890.0
4374,Rajasthan,2021,3,301001,236,171137.0
4375,Rajasthan,2021,3,302017,232,157578.0
4376,Rajasthan,2021,3,302021,218,174625.0
4377,Rajasthan,2021,3,332001,208,147159.0
4378,Rajasthan,2021,3,301019,191,169895.0
4379,Rajasthan,2021,3,302029,186,154233.0
4380,Rajasthan,2021,3,302006,184,156594.0
4381,Rajasthan,2021,4,302012,535,664537.0
4382,Rajasthan,2021,4,332001,337,291109.0
4383,Rajasthan,2021,4,302020,322,390572.0
4384,Rajasthan,2021,4,302013,314,321450.0
4385,Rajasthan,2021,4,302029,309,301555.0
4386,Rajasthan,2021,4,302017,280,274945.0
4387,Rajasthan,2021,4,302001,264,214127.0
4388,Rajasthan,2021,4,302016,252,275221.0
4389,Rajasthan,2021,4,302021,242,271233.0
4390,Rajasthan,2021,4,302015,230,220139.0
4391,Rajasthan,2022,1,302012,734,972266.0
4392,Rajasthan,2022,1,332001,478,563429.0
4393,Rajasthan,2022,1,302017,396,444162.0
4394,Rajasthan,2022,1,302020,324,435025.0
4395,Rajasthan,2022,1,302029,311,429653.0
4396,Rajasthan,2022,1,344001,305,344674.0
4397,Rajasthan,2022,1,302006,297,407942.0
4398,Rajasthan,2022,1,302016,287,405949.0
4399,Rajasthan,2022,1,302021,276,389478.0
4400,Rajasthan,2022,1,342006,271,294619.0
4401,Rajasthan,2022,2,302012,707,888678.0
4402,Rajasthan,2022,2,332001,412,474554.0
4403,Rajasthan,2022,2,302020,382,510545.0
4404,Rajasthan,2022,2,302001,357,401107.0
4405,Rajasthan,2022,2,302029,343,520268.0
4406,Rajasthan,2022,2,302013,340,377818.0
4407,Rajasthan,2022,2,302017,331,382114.0
4408,Rajasthan,2022,2,302021,328,415470.0
4409,Rajasthan,2022,2,301019,324,400016.0
4410,Rajasthan,2022,2,334001,309,393228.0
4411,Rajasthan,2022,3,302012,959,1175252.0
4412,Rajasthan,2022,3,302020,600,640710.0
4413,Rajasthan,2022,3,302029,493,629729.0
4414,Rajasthan,2022,3,302015,481,473950.0
4415,Rajasthan,2022,3,302006,469,461881.0
4416,Rajasthan,2022,3,302021,468,489058.0
4417,Rajasthan,2022,3,302013,457,505124.0
4418,Rajasthan,2022,3,301019,457,471719.0
4419,Rajasthan,2022,3,332001,449,553614.0
4420,Rajasthan,2022,3,302017,435,498721.0
4421,Rajasthan,2022,4,302012,1201,1616414.0
4422,Rajasthan,2022,4,302020,731,999841.0
4423,Rajasthan,2022,4,302029,650,841733.0
4424,Rajasthan,2022,4,313001,594,938960.0
4425,Rajasthan,2022,4,302021,590,740337.0
4426,Rajasthan,2022,4,332001,585,855060.0
4427,Rajasthan,2022,4,302013,583,670832.0
4428,Rajasthan,2022,4,302017,583,764287.0
4429,Rajasthan,2022,4,302015,583,725077.0
4430,Rajasthan,2022,4,302001,550,669326.0
4431,Rajasthan,2023,1,302012,1011,1646784.0
4432,Rajasthan,2023,1,302020,724,1145444.0
4433,Rajasthan,2023,1,302017,556,806634.0
4434,Rajasthan,2023,1,302029,546,871204.0
4435,Rajasthan,2023,1,302006,531,672478.0
4436,Rajasthan,2023,1,302021,497,696062.0
4437,Rajasthan,2023,1,302015,487,602311.0
4438,Rajasthan,2023,1,302013,466,741015.0
4439,Rajasthan,2023,1,332001,461,687913.0
4440,Rajasthan,2023,1,302001,457,680492.0
4441,Rajasthan,2023,2,302012,1057,1461334.0
4442,Rajasthan,2023,2,302020,732,1123379.0
4443,Rajasthan,2023,2,302021,601,957097.0
4444,Rajasthan,2023,2,302015,580,721138.0
4445,Rajasthan,2023,2,302013,568,682137.0
4446,Rajasthan,2023,2,302006,557,756898.0
4447,Rajasthan,2023,2,302029,553,738705.0
4448,Rajasthan,2023,2,302017,530,730927.0
4449,Rajasthan,2023,2,332001,507,780115.0
4450,Rajasthan,2023,2,302001,493,710874.0
4451,Rajasthan,2023,3,302012,1219,1860747.0
4452,Rajasthan,2023,3,302020,790,1081738.0
4453,Rajasthan,2023,3,302029,606,901640.0
4454,Rajasthan,2023,3,302017,600,930244.0
4455,Rajasthan,2023,3,302021,576,892097.0
4456,Rajasthan,2023,3,302013,573,708283.0
4457,Rajasthan,2023,3,302015,571,660477.0
4458,Rajasthan,2023,3,332001,568,838064.0
4459,Rajasthan,2023,3,302006,567,693210.0
4460,Rajasthan,2023,3,301019,550,670432.0
4461,Rajasthan,2023,4,302012,1482,2523355.0
4462,Rajasthan,2023,4,302020,1001,1723313.0
4463,Rajasthan,2023,4,302021,723,1384670.0
4464,Rajasthan,2023,4,302017,716,1141732.0
4465,Rajasthan,2023,4,302029,707,1335494.0
4466,Rajasthan,2023,4,313001,702,1254407.0
4467,Rajasthan,2023,4,302013,677,1035494.0
4468,Rajasthan,2023,4,301001,677,1035985.0
4469,Rajasthan,2023,4,302001,664,855504.0
4470,Rajasthan,2023,4,332001,642,1203805.0
4471,Rajasthan,2024,1,302012,1492,2844766.0
4472,Rajasthan,2024,1,302020,938,1758633.0
4473,Rajasthan,2024,1,302029,757,1357042.0
4474,Rajasthan,2024,1,302006,724,1185325.0
4475,Rajasthan,2024,1,301001,702,1220857.0
4476,Rajasthan,2024,1,301019,697,1054228.0
4477,Rajasthan,2024,1,302021,693,1293160.0
4478,Rajasthan,2024,1,302015,688,997717.0
4479,Rajasthan,2024,1,313001,675,1073702.0
4480,Rajasthan,2024,1,332001,670,1416049.0
4481,Sikkim,2020,2,737101,4,693.0
4482,Sikkim,2020,2,737102,4,986.0
4483,Sikkim,2020,2,737103,4,744.0
4484,Sikkim,2020,2,737139,2,529.0
4485,Sikkim,2020,2,737126,2,529.0
4486,Sikkim,2020,2,737134,1,231.0
4487,Sikkim,2020,2,737133,1,282.0
4488,Sikkim,2020,2,737135,1,282.0
4489,Sikkim,2020,2,737132,1,231.0
4490,Sikkim,2020,2,737116,1,282.0
4491,Sikkim,2020,3,737101,20,7008.0
4492,Sikkim,2020,3,737102,18,4161.0
4493,Sikkim,2020,3,737132,15,2694.0
4494,Sikkim,2020,3,737136,11,2612.0
4495,Sikkim,2020,3,737134,8,5125.0
4496,Sikkim,2020,3,737135,6,2561.0
4497,Sikkim,2020,3,737126,3,480.0
4498,Sikkim,2020,3,737111,3,1253.0
4499,Sikkim,2020,3,737116,2,697.0
4500,Sikkim,2020,3,737113,2,66.0
4501,Sikkim,2020,4,737132,10,7724.0
4502,Sikkim,2020,4,737120,7,9608.0
4503,Sikkim,2020,4,737134,7,8233.0
4504,Sikkim,2020,4,737101,7,1656.0
4505,Sikkim,2020,4,737106,6,1934.0
4506,Sikkim,2020,4,737103,6,3585.0
4507,Sikkim,2020,4,737126,5,17313.0
4508,Sikkim,2020,4,737135,5,7123.0
4509,Sikkim,2020,4,737111,3,2260.0
4510,Sikkim,2020,4,737113,2,775.0
4511,Sikkim,2021,1,737102,19,14604.0
4512,Sikkim,2021,1,737101,17,14900.0
4513,Sikkim,2021,1,737134,15,11866.0
4514,Sikkim,2021,1,737121,10,13565.0
4515,Sikkim,2021,1,737133,8,7509.0
4516,Sikkim,2021,1,737135,7,9855.0
4517,Sikkim,2021,1,737111,6,1440.0
4518,Sikkim,2021,1,737113,6,5667.0
4519,Sikkim,2021,1,737132,6,7462.0
4520,Sikkim,2021,1,737116,5,9141.0
4521,Sikkim,2021,2,737102,18,21791.0
4522,Sikkim,2021,2,737132,13,22958.0
4523,Sikkim,2021,2,737101,12,27279.0
4524,Sikkim,2021,2,737135,7,5848.0
4525,Sikkim,2021,2,737134,7,7997.0
4526,Sikkim,2021,2,737120,6,8559.0
4527,Sikkim,2021,2,737126,4,2818.0
4528,Sikkim,2021,2,737136,4,1196.0
4529,Sikkim,2021,2,737121,3,2078.0
4530,Sikkim,2021,2,737133,3,8078.0
4531,Sikkim,2021,3,737135,18,12745.0
4532,Sikkim,2021,3,737101,15,30641.0
4533,Sikkim,2021,3,737102,10,10923.0
4534,Sikkim,2021,3,737132,9,5006.0
4535,Sikkim,2021,3,737134,9,11038.0
4536,Sikkim,2021,3,737136,7,17213.0
4537,Sikkim,2021,3,737121,6,1836.0
4538,Sikkim,2021,3,737116,5,6558.0
4539,Sikkim,2021,3,737126,5,378.0
4540,Sikkim,2021,3,737133,4,5884.0
4541,Sikkim,2021,4,737102,31,49179.0
4542,Sikkim,2021,4,737101,29,90182.0
4543,Sikkim,2021,4,737134,18,42207.0
4544,Sikkim,2021,4,737120,12,37329.0
4545,Sikkim,2021,4,737111,12,40222.0
4546,Sikkim,2021,4,737133,11,19562.0
4547,Sikkim,2021,4,737121,11,29883.0
4548,Sikkim,2021,4,737132,9,38192.0
4549,Sikkim,2021,4,737135,9,34027.0
4550,Sikkim,2021,4,737126,9,37199.0
4551,Sikkim,2022,1,737101,60,172245.0
4552,Sikkim,2022,1,737103,25,80321.0
4553,Sikkim,2022,1,737102,21,53534.0
4554,Sikkim,2022,1,737132,19,41922.0
4555,Sikkim,2022,1,737126,17,36511.0
4556,Sikkim,2022,1,737111,15,42104.0
4557,Sikkim,2022,1,737121,13,29476.0
4558,Sikkim,2022,1,737113,9,20308.0
4559,Sikkim,2022,1,737134,9,25694.0
4560,Sikkim,2022,1,737133,9,19264.0
4561,Sikkim,2022,2,737101,28,88553.0
4562,Sikkim,2022,2,737102,23,34120.0
4563,Sikkim,2022,2,737134,16,41352.0
4564,Sikkim,2022,2,737132,14,34741.0
4565,Sikkim,2022,2,737121,14,32774.0
4566,Sikkim,2022,2,737113,13,38277.0
4567,Sikkim,2022,2,737135,9,16477.0
4568,Sikkim,2022,2,737111,8,13858.0
4569,Sikkim,2022,2,737120,7,18691.0
4570,Sikkim,2022,2,737106,6,8408.0
4571,Sikkim,2022,3,737102,49,63214.0
4572,Sikkim,2022,3,737101,39,83667.0
4573,Sikkim,2022,3,737132,28,48470.0
4574,Sikkim,2022,3,737103,17,39977.0
4575,Sikkim,2022,3,737134,17,46535.0
4576,Sikkim,2022,3,737126,15,29772.0
4577,Sikkim,2022,3,737111,13,24426.0
4578,Sikkim,2022,3,737135,13,26499.0
4579,Sikkim,2022,3,737121,11,24955.0
4580,Sikkim,2022,3,737120,10,22575.0
4581,Sikkim,2022,4,737101,52,96887.0
4582,Sikkim,2022,4,737102,47,99152.0
4583,Sikkim,2022,4,737132,30,39191.0
4584,Sikkim,2022,4,737134,27,37929.0
4585,Sikkim,2022,4,737113,24,77802.0
4586,Sikkim,2022,4,737135,23,53797.0
4587,Sikkim,2022,4,737121,17,52782.0
4588,Sikkim,2022,4,737126,16,24477.0
4589,Sikkim,2022,4,737120,14,37682.0
4590,Sikkim,2022,4,737103,10,33268.0
4591,Sikkim,2023,1,737101,38,101511.0
4592,Sikkim,2023,1,737102,34,64754.0
4593,Sikkim,2023,1,737132,28,62023.0
4594,Sikkim,2023,1,737134,22,52414.0
4595,Sikkim,2023,1,737135,18,50862.0
4596,Sikkim,2023,1,737126,17,37613.0
4597,Sikkim,2023,1,737120,14,55434.0
4598,Sikkim,2023,1,737113,13,52913.0
4599,Sikkim,2023,1,737136,11,12289.0
4600,Sikkim,2023,1,737131,10,24787.0
4601,Sikkim,2023,2,737101,53,121203.0
4602,Sikkim,2023,2,737102,40,101834.0
4603,Sikkim,2023,2,737132,30,56609.0
4604,Sikkim,2023,2,737135,26,48202.0
4605,Sikkim,2023,2,737113,20,46761.0
4606,Sikkim,2023,2,737121,14,34447.0
4607,Sikkim,2023,2,737126,14,29968.0
4608,Sikkim,2023,2,737134,12,15302.0
4609,Sikkim,2023,2,737136,8,18898.0
4610,Sikkim,2023,2,737103,7,6085.0
4611,Sikkim,2023,3,737102,49,84286.0
4612,Sikkim,2023,3,737101,42,111266.0
4613,Sikkim,2023,3,737126,24,41765.0
4614,Sikkim,2023,3,737132,19,71469.0
4615,Sikkim,2023,3,737134,16,50727.0
4616,Sikkim,2023,3,737103,15,27253.0
4617,Sikkim,2023,3,737120,11,24506.0
4618,Sikkim,2023,3,737113,10,19654.0
4619,Sikkim,2023,3,737135,9,39345.0
4620,Sikkim,2023,3,737136,8,30865.0
4621,Sikkim,2023,4,737101,51,119245.0
4622,Sikkim,2023,4,737126,34,74800.0
4623,Sikkim,2023,4,737134,34,86706.0
4624,Sikkim,2023,4,737102,32,83068.0
4625,Sikkim,2023,4,737135,26,72666.0
4626,Sikkim,2023,4,737103,22,31632.0
4627,Sikkim,2023,4,737121,20,69180.0
4628,Sikkim,2023,4,737132,18,59924.0
4629,Sikkim,2023,4,737120,18,41817.0
4630,Sikkim,2023,4,737113,13,48709.0
4631,Sikkim,2024,1,737101,74,145519.0
4632,Sikkim,2024,1,737102,52,87276.0
4633,Sikkim,2024,1,737132,44,87691.0
4634,Sikkim,2024,1,737134,37,82683.0
4635,Sikkim,2024,1,737126,31,62275.0
4636,Sikkim,2024,1,737135,25,59980.0
4637,Sikkim,2024,1,737120,21,20994.0
4638,Sikkim,2024,1,737121,18,64728.0
4639,Sikkim,2024,1,737113,17,42565.0
4640,Sikkim,2024,1,737103,17,22663.0
4641,Tamil Nadu,2020,2,600042,93,15991.0
4642,Tamil Nadu,2020,2,600100,88,16576.0
4643,Tamil Nadu,2020,2,600130,67,12302.0
4644,Tamil Nadu,2020,2,641602,66,12195.0
4645,Tamil Nadu,2020,2,600097,66,11065.0
4646,Tamil Nadu,2020,2,600048,65,11507.0
4647,Tamil Nadu,2020,2,600053,65,11798.0
4648,Tamil Nadu,2020,2,600091,63,11290.0
4649,Tamil Nadu,2020,2,600004,63,11853.0
4650,Tamil Nadu,2020,2,600116,61,11351.0
4651,Tamil Nadu,2020,3,641603,120,23382.0
4652,Tamil Nadu,2020,3,635109,89,23075.0
4653,Tamil Nadu,2020,3,641602,75,19448.0
4654,Tamil Nadu,2020,3,600042,71,16304.0
4655,Tamil Nadu,2020,3,641001,66,17361.0
4656,Tamil Nadu,2020,3,635126,63,18533.0
4657,Tamil Nadu,2020,3,600100,62,18028.0
4658,Tamil Nadu,2020,3,600004,59,16245.0
4659,Tamil Nadu,2020,3,600056,55,17597.0
4660,Tamil Nadu,2020,3,600048,55,17691.0
4661,Tamil Nadu,2020,4,641602,124,86533.0
4662,Tamil Nadu,2020,4,635126,113,67790.0
4663,Tamil Nadu,2020,4,635109,108,103109.0
4664,Tamil Nadu,2020,4,600042,93,61351.0
4665,Tamil Nadu,2020,4,600004,93,89647.0
4666,Tamil Nadu,2020,4,600106,93,90375.0
4667,Tamil Nadu,2020,4,600053,84,80277.0
4668,Tamil Nadu,2020,4,602105,83,64133.0
4669,Tamil Nadu,2020,4,600100,77,70511.0
4670,Tamil Nadu,2020,4,600083,72,51352.0
4671,Tamil Nadu,2021,1,600100,153,157286.0
4672,Tamil Nadu,2021,1,635126,150,115034.0
4673,Tamil Nadu,2021,1,641602,129,56436.0
4674,Tamil Nadu,2021,1,635109,118,107987.0
4675,Tamil Nadu,2021,1,600053,117,100861.0
4676,Tamil Nadu,2021,1,602105,113,98291.0
4677,Tamil Nadu,2021,1,600042,113,85095.0
4678,Tamil Nadu,2021,1,600116,112,94762.0
4679,Tamil Nadu,2021,1,600040,109,84450.0
4680,Tamil Nadu,2021,1,600056,104,78058.0
4681,Tamil Nadu,2021,2,600100,161,151891.0
4682,Tamil Nadu,2021,2,635109,150,186299.0
4683,Tamil Nadu,2021,2,602105,149,140294.0
4684,Tamil Nadu,2021,2,600004,137,129026.0
4685,Tamil Nadu,2021,2,635126,134,101092.0
4686,Tamil Nadu,2021,2,600053,121,85305.0
4687,Tamil Nadu,2021,2,600091,120,96093.0
4688,Tamil Nadu,2021,2,641602,118,91618.0
4689,Tamil Nadu,2021,2,600021,116,79942.0
4690,Tamil Nadu,2021,2,600019,115,98053.0
4691,Tamil Nadu,2021,3,641602,275,186708.0
4692,Tamil Nadu,2021,3,600100,226,279951.0
4693,Tamil Nadu,2021,3,635109,217,212254.0
4694,Tamil Nadu,2021,3,635126,199,165032.0
4695,Tamil Nadu,2021,3,600106,198,156947.0
4696,Tamil Nadu,2021,3,600003,190,183593.0
4697,Tamil Nadu,2021,3,600099,183,176463.0
4698,Tamil Nadu,2021,3,600083,172,108550.0
4699,Tamil Nadu,2021,3,600002,172,154620.0
4700,Tamil Nadu,2021,3,600053,166,137477.0
4701,Tamil Nadu,2021,4,641602,469,473016.0
4702,Tamil Nadu,2021,4,635109,356,434613.0
4703,Tamil Nadu,2021,4,600100,308,414373.0
4704,Tamil Nadu,2021,4,635126,298,296847.0
4705,Tamil Nadu,2021,4,600116,268,336374.0
